record_id,parent_occurrence_record_id,source_id,release_version,source_region,source_material_term,normalized_material_ids_json,normalized_material_names_json,chemical_names_json,symbols_or_formulae_json,chemical_or_english_names_json,source_district_term,district_boundary_state_2011,district_boundary_name_2011,census_state_code_2011,census_district_code_2011,district_centroid_latitude_2011,district_centroid_longitude_2011,census_area_km2_2011_district,census_population_2011_district,census_male_2011_district,census_female_2011_district,census_sc_2011_district,census_st_2011_district,census_literate_2011_district,census_workers_2011_district,district_crosswalk_status,district_crosswalk_match_index,district_crosswalk_match_count,district_crosswalk_admitted_to_h3_context,source_pdf_pages_json,source_pdf_url,record_observation_type,model_evidence_role,data_quality_flags_json,limitations
IBM-IMYB2024-DIST-OCC-01379,IBM-IMYB2024-STATE-OCC-0439,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Sawai Madhopur,Rajasthan,Sawai Madhopur,8,10,26.22542563,76.28868557,4498.0,1335551.0,704031.0,631520.0,278789.0,285848.0,741748.0,578068.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01380,IBM-IMYB2024-STATE-OCC-0439,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Sikar,Rajasthan,Sikar,8,13,27.65919344,75.04047325,7732.0,2677333.0,1374990.0,1302343.0,418806.0,75349.0,1652117.0,1006504.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01381,IBM-IMYB2024-STATE-OCC-0439,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Sirohi,Rajasthan,Sirohi,8,19,24.81225843,72.82311038,5136.0,1036346.0,534231.0,502115.0,201863.0,292470.0,476806.0,419829.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01382,IBM-IMYB2024-STATE-OCC-0439,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Tonk,Rajasthan,Tonk,8,22,26.128552,75.66681005,7194.0,1421326.0,728136.0,693190.0,287903.0,178207.0,749659.0,649161.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01383,IBM-IMYB2024-STATE-OCC-0439,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,granite,"[""rock:granite""]","[""Granite""]",[],[],"[""Granite""]",Udaipur,Rajasthan,Udaipur,8,32,24.47222384,73.66554407,11724.0,3068420.0,1566801.0,1501619.0,188525.0,1525289.0,1582629.0,1365783.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01384,IBM-IMYB2024-STATE-OCC-0440,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,graphite,"[""mineral:graphite""]","[""Graphite""]","[""carbon""]","[""C""]","[""carbon""]",Ajmer,Rajasthan,Ajmer,8,21,26.31819662,74.69911255,8481.0,2583052.0,1324085.0,1258967.0,478027.0,63482.0,1526673.0,1053722.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01385,IBM-IMYB2024-STATE-OCC-0440,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,graphite,"[""mineral:graphite""]","[""Graphite""]","[""carbon""]","[""C""]","[""carbon""]",Alwar,Rajasthan,Alwar,8,6,27.64129646,76.61480671,8380.0,3674179.0,1939026.0,1735153.0,653036.0,289249.0,2182476.0,1708542.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01386,IBM-IMYB2024-STATE-OCC-0440,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,graphite,"[""mineral:graphite""]","[""Graphite""]","[""carbon""]","[""C""]","[""carbon""]",Banswara,Rajasthan,Banswara,8,27,23.49149898,74.37645241,4522.0,1797485.0,907754.0,889731.0,80091.0,1372999.0,829343.0,916574.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01387,IBM-IMYB2024-STATE-OCC-0441,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,kyanite,"[""mineral:kyanite""]","[""Kyanite""]","[""kyanite""]","[""Al2OSiO4""]","[""kyanite""]",Udaipur,Rajasthan,Udaipur,8,32,24.47222384,73.66554407,11724.0,3068420.0,1566801.0,1501619.0,188525.0,1525289.0,1582629.0,1365783.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01388,IBM-IMYB2024-STATE-OCC-0442,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,sillimanite,"[""mineral:sillimanite""]","[""Sillimanite""]","[""sillimanite""]","[""Al2SiO5""]","[""sillimanite""]",Udaipur,Rajasthan,Udaipur,8,32,24.47222384,73.66554407,11724.0,3068420.0,1566801.0,1501619.0,188525.0,1525289.0,1582629.0,1365783.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01389,IBM-IMYB2024-STATE-OCC-0443,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,manganese ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","[""manganese""]",Banswara,Rajasthan,Banswara,8,27,23.49149898,74.37645241,4522.0,1797485.0,907754.0,889731.0,80091.0,1372999.0,829343.0,916574.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01390,IBM-IMYB2024-STATE-OCC-0443,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,manganese ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","[""manganese""]",Jaipur,Rajasthan,Jaipur,8,12,27.14984904,75.76714689,11143.0,6626178.0,3468507.0,3157671.0,1003302.0,527966.0,4300965.0,2464893.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01391,IBM-IMYB2024-STATE-OCC-0443,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,manganese ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","[""manganese""]",Pali,Rajasthan,Pali,8,20,25.60091829,73.44212246,12387.0,2037573.0,1025422.0,1012151.0,398096.0,144578.0,1085693.0,842327.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01392,IBM-IMYB2024-STATE-OCC-0444,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,potash,"[""group:potash""]","[""Potash""]","[""potassium chloride"",""potassium sulfate""]",[],"[""potassium chloride"",""potassium sulfate""]",Jaisalmer,Rajasthan,Jaisalmer,8,16,27.02973436,70.79594967,38401.0,669919.0,361708.0,308211.0,99134.0,42429.0,308653.0,288903.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01393,IBM-IMYB2024-STATE-OCC-0444,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,potash,"[""group:potash""]","[""Potash""]","[""potassium chloride"",""potassium sulfate""]",[],"[""potassium chloride"",""potassium sulfate""]",Nagaur,Rajasthan,Nagaur,8,14,27.05208505,74.19963853,17718.0,3307743.0,1696325.0,1611418.0,699911.0,10418.0,1758624.0,1425882.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01394,IBM-IMYB2024-STATE-OCC-0445,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,silver,"[""element:silver""]","[""Silver""]","[""silver""]","[""Ag""]","[""silver""]",Ajmer,Rajasthan,Ajmer,8,21,26.31819662,74.69911255,8481.0,2583052.0,1324085.0,1258967.0,478027.0,63482.0,1526673.0,1053722.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01395,IBM-IMYB2024-STATE-OCC-0445,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,silver,"[""element:silver""]","[""Silver""]","[""silver""]","[""Ag""]","[""silver""]",Bhilwara,Rajasthan,Bhilwara,8,24,25.4849048,74.71120952,10455.0,2408523.0,1220736.0,1187787.0,407947.0,229273.0,1256126.0,1148165.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01396,IBM-IMYB2024-STATE-OCC-0445,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,silver,"[""element:silver""]","[""Silver""]","[""silver""]","[""Ag""]","[""silver""]",Jhunjhunu,Rajasthan,Jhunjhunun,8,5,28.08019553,75.52373929,5928.0,2137045.0,1095896.0,1041149.0,360709.0,41629.0,1370360.0,894649.0,orthographic_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01397,IBM-IMYB2024-STATE-OCC-0445,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,silver,"[""element:silver""]","[""Silver""]","[""silver""]","[""Ag""]","[""silver""]",Rajsamand,Rajasthan,Rajsamand,8,25,25.29576634,73.82095835,4655.0,1156597.0,581339.0,575258.0,148168.0,160809.0,619139.0,550831.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01398,IBM-IMYB2024-STATE-OCC-0445,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,silver,"[""element:silver""]","[""Silver""]","[""silver""]","[""Ag""]","[""silver""]",Sikar,Rajasthan,Sikar,8,13,27.65919344,75.04047325,7732.0,2677333.0,1374990.0,1302343.0,418806.0,75349.0,1652117.0,1006504.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01399,IBM-IMYB2024-STATE-OCC-0445,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,silver,"[""element:silver""]","[""Silver""]","[""silver""]","[""Ag""]","[""silver""]",Udaipur,Rajasthan,Udaipur,8,32,24.47222384,73.66554407,11724.0,3068420.0,1566801.0,1501619.0,188525.0,1525289.0,1582629.0,1365783.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01400,IBM-IMYB2024-STATE-OCC-0446,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,tungsten,"[""element:tungsten""]","[""Tungsten""]","[""tungsten""]","[""W""]","[""tungsten""]",Nagaur,Rajasthan,Nagaur,8,14,27.05208505,74.19963853,17718.0,3307743.0,1696325.0,1611418.0,699911.0,10418.0,1758624.0,1425882.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01401,IBM-IMYB2024-STATE-OCC-0446,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Rajasthan,tungsten,"[""element:tungsten""]","[""Tungsten""]","[""tungsten""]","[""W""]","[""tungsten""]",Sirohi,Rajasthan,Sirohi,8,19,24.81225843,72.82311038,5136.0,1036346.0,534231.0,502115.0,201863.0,292470.0,476806.0,419829.0,exact_normalized_one_to_one,1,1,True,"[222,223]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01402,IBM-IMYB2024-STATE-OCC-0452,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Sikkim,copper,"[""element:copper""]","[""Copper""]","[""copper""]","[""Cu""]","[""copper""]",East Sikkim,Sikkim,East,11,4,27.28453245,88.67424553,954.0,283583.0,151432.0,132151.0,15305.0,78436.0,214329.0,139678.0,shortened_name_one_to_one,1,1,True,[228],https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01403,IBM-IMYB2024-STATE-OCC-0453,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Sikkim,lead-zinc,"[""element:lead"",""element:zinc""]","[""Lead"",""Zinc""]","[""lead"",""zinc""]","[""Pb"",""Zn""]","[""lead"",""zinc""]",East Sikkim,Sikkim,East,11,4,27.28453245,88.67424553,954.0,283583.0,151432.0,132151.0,15305.0,78436.0,214329.0,139678.0,shortened_name_one_to_one,1,1,True,[228],https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01404,IBM-IMYB2024-STATE-OCC-0454,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Sikkim,silver,"[""element:silver""]","[""Silver""]","[""silver""]","[""Ag""]","[""silver""]",East Sikkim,Sikkim,East,11,4,27.28453245,88.67424553,954.0,283583.0,151432.0,132151.0,15305.0,78436.0,214329.0,139678.0,shortened_name_one_to_one,1,1,True,[228],https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01405,IBM-IMYB2024-STATE-OCC-0455,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Sikkim,dolomite,"[""mineral:dolomite""]","[""Dolomite""]","[""dolomite""]","[""CaMg(CO3)2""]","[""dolomite""]",West Sikkim,Sikkim,West,11,2,27.36295562,88.18620673,1166.0,136435.0,70238.0,66197.0,5935.0,57817.0,93432.0,70348.0,shortened_name_one_to_one,1,1,True,[228],https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01406,IBM-IMYB2024-STATE-OCC-0456,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Sikkim,quartzite,"[""element:silicon"",""rock:quartzite""]","[""Silicon"",""Quartzite""]","[""silicon"",""silicon dioxide""]","[""Si""]","[""silicon"",""silicon dioxide""]",West Sikkim,Sikkim,West,11,2,27.36295562,88.18620673,1166.0,136435.0,70238.0,66197.0,5935.0,57817.0,93432.0,70348.0,shortened_name_one_to_one,1,1,True,[228],https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01407,IBM-IMYB2024-STATE-OCC-0457,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Sikkim,talc/steatite/soapstone,"[""mineral:talc""]","[""Talc""]","[""talc""]","[""Mg3Si4O10(OH)2""]","[""talc""]",West Sikkim,Sikkim,West,11,2,27.36295562,88.18620673,1166.0,136435.0,70238.0,66197.0,5935.0,57817.0,93432.0,70348.0,shortened_name_one_to_one,1,1,True,[228],https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01408,IBM-IMYB2024-STATE-OCC-0458,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Sikkim,limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]","[""calcium"",""calcium carbonate""]",[],"[""calcium"",""calcium carbonate""]",North Sikkim,Sikkim,North,11,1,27.75662067,88.53029554,4226.0,43709.0,24730.0,18979.0,982.0,28715.0,30450.0,23359.0,shortened_name_one_to_one,1,1,True,[228],https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01409,IBM-IMYB2024-STATE-OCC-0459,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Sikkim,marble,"[""group:calcium-and-limestone""]","[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]",[],"[""calcium"",""calcium carbonate""]",East Sikkim,Sikkim,East,11,4,27.28453245,88.67424553,954.0,283583.0,151432.0,132151.0,15305.0,78436.0,214329.0,139678.0,shortened_name_one_to_one,1,1,True,[228],https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01410,IBM-IMYB2024-STATE-OCC-0459,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Sikkim,marble,"[""group:calcium-and-limestone""]","[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]",[],"[""calcium"",""calcium carbonate""]",North Sikkim,Sikkim,North,11,1,27.75662067,88.53029554,4226.0,43709.0,24730.0,18979.0,982.0,28715.0,30450.0,23359.0,shortened_name_one_to_one,1,1,True,[228],https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01411,IBM-IMYB2024-STATE-OCC-0463,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Tamil Nadu,bauxite,"[""element:aluminium"",""ore:bauxite""]","[""Aluminium"",""Bauxite""]","[""aluminium""]","[""Al""]","[""aluminium""]",Dindigul,Tamil Nadu,Dindigul,33,11,10.42667354,77.81733435,6036.0,2159775.0,1080938.0,1078837.0,452376.0,8064.0,1481834.0,1105155.0,exact_normalized_one_to_one,1,1,True,"[230,231]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
