record_id,record_class,block_lineage_key,auction_event_kind,auction_tranche,auction_status_at_source_date,block_name,state_or_ut,district,concession_type,block_area_ha,latitude,longitude,coordinates_available_in_source,block_boundary_wkt,geometry_vertex_count,geometry_area_geodesic_ha,geometry_area_difference_pct,geometry_type,geometry_extraction_method,geometry_quality_flag,centroid_within_stated_state_2011,spatial_validation_note,source_materials_json,normalized_top50_materials_json,unmapped_english_material_names_json,chemical_names_json,symbols_or_formulae_json,auction_nit_date,auction_start_timestamp_ist,auction_close_timestamp_ist,auction_number,preferred_bidder,mstc_registration_number,highest_final_price_offer_pct,source_date,source_url,geometry_source_url,mbs_source_url,source_pdf_filename,source_pdf_sha256,source_pdf_bytes,source_pdf_page_count,auction_notice_source_url,auction_notice_pdf_filename,auction_notice_pdf_sha256,auction_notice_pdf_bytes,auction_notice_pdf_page_count,concession_type_extraction_method,extraction_notes,source_accessed_date,integration_status
CMB-EVENT-T1-O11,official_critical_mineral_auction_event,kurunjakulam,auction_offer,1,notified for auction,Kurunjakulam Graphite Block,Tamil Nadu,Tenkasi,CL,265.66,9.237361111111111,77.68652777777778,True,"POLYGON ((77.68083333333334 9.246944444444443, 77.69222222222223 9.246944444444443, 77.69222222222223 9.227777777777778, 77.68083333333334 9.227777777777778, 77.68083333333334 9.246944444444443))",4.0,265.2981685296297,0.13620096001291307,Polygon,pypdf_text,accepted,True,,"[""Graphite""]","[""Graphite""]",[],"[""carbon""]","[""C""]",2023-11-29,,,,,,,2023-11-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12685_MBS_Kurunjakulam%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12685_MBS_Kurunjakulam%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_12685_MBS_Kurunjakulam_Graphite_Block.pdf,1d021764b7b7fe0209759cb7c83878f544d653e17e66da9e654d93ac476d2559,944509.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_NIT.pdf,74866dde67d66d19937535c2ebb66e9f4ae2322ad6f77717fa63f41749cca75e,14867940.0,100.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T1-O12,official_critical_mineral_auction_event,mannadipatti-central,auction_offer,1,notified for auction,Mannadipatti Central Molybdenum Block,Tamil Nadu,Krishnagiri,CL,58.68,12.213144011541152,78.48205972025983,True,"POLYGON ((78.48177777777778 12.218555555555556, 78.48555555555555 12.216833333333334, 78.48425 12.211888888888888, 78.48427777777778 12.208333333333332, 78.4791388888889 12.208638888888888, 78.47919444444445 12.214944444444443, 78.48177777777778 12.218555555555556))",6.0,58.61642137107202,0.10834803839123693,Polygon,pypdf_text_from_official_nit_fallback,accepted,True,,"[""Molybdenum""]","[""Molybdenum""]",[],"[""molybdenum""]","[""Mo""]",2023-11-29,,,,,,,2023-11-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12684_MBS_Mannadipatti%20Central%20Molybdenum%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_12684_MBS_Mannadipatti_Central_Molybdenum_Block.pdf,a992bc5f2650324a0c1d320394853e253509685b39890fb37107d59ecc1a3b88,1021903.0,4.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_NIT.pdf,74866dde67d66d19937535c2ebb66e9f4ae2322ad6f77717fa63f41749cca75e,14867940.0,100.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T1-O13,official_critical_mineral_auction_event,marudipatti-central,auction_offer,1,notified for auction,Marudipatti (Central) Molybdenum Block,Tamil Nadu,Dharmapuri,ML,48.25,12.161327257506862,78.45700039046463,True,"POLYGON ((78.45462473055557 12.165799944444444, 78.45929199166667 12.165841180555557, 78.45937562222223 12.156866497222223, 78.45471397222222 12.156798027777779, 78.45462473055557 12.165799944444444))",4.0,50.483993803660574,4.630038971317252,Polygon,pypdf_text,accepted,True,,"[""Molybdenum""]","[""Molybdenum""]",[],"[""molybdenum""]","[""Mo""]",2023-11-29,,,,,,,2023-11-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12683_MBS_Marudipatti%20Central%20Molybdenum%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12683_MBS_Marudipatti%20Central%20Molybdenum%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_12683_MBS_Marudipatti_Central_Molybdenum_Block.pdf,0bbd7212c85816a3660bd76f38ea4990299834b057854690df340a12b3b859ea,494588.0,4.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_NIT.pdf,74866dde67d66d19937535c2ebb66e9f4ae2322ad6f77717fa63f41749cca75e,14867940.0,100.0,official_nit_table,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T1-O14,official_critical_mineral_auction_event,muskaniya-gareriatola-barwari,auction_offer,1,notified for auction,Muskaniya-Gareriatola-Barwari Potash Block,Jharkhand,Garhwa,CL,513.69,24.401761208625558,83.54869048658094,True,"POLYGON ((83.5300118888889 24.40596992222222, 83.56096977222222 24.41093635, 83.56860326666666 24.398643269444445, 83.53603610833333 24.391994736111112, 83.5300118888889 24.40596992222222))",4.0,513.2543952418328,0.08479915088230275,Polygon,pypdf_text,accepted,True,,"[""Potash""]","[""Potash""]",[],"[""potassium chloride"",""potassium sulfate""]","[""K2SO4"",""KCl""]",2023-11-29,,,,,,,2023-11-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12682_MBS_Muskaniya-Gareriatola-Barwari%20Potash%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12682_MBS_Muskaniya-Gareriatola-Barwari%20Potash%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_12682_MBS_Muskaniya-Gareriatola-Barwari_Potash_Block.pdf,9ea9038b69e535ddc32ae2a5d1677f2467c6bc5531e62b3acdd40b89af97f75a,781473.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_NIT.pdf,74866dde67d66d19937535c2ebb66e9f4ae2322ad6f77717fa63f41749cca75e,14867940.0,100.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T1-O15,official_critical_mineral_auction_event,nochchipatti,auction_offer,1,notified for auction,Nochchipatti Molybdenum Block,Tamil Nadu,Krishnagiri,CL,299.82,12.238193821919063,78.49560164679616,True,"POLYGON ((78.49398333333333 12.225944444444444, 78.48468055555556 12.232433333333333, 78.49722777777778 12.250444444444444, 78.50651944444445 12.243958333333332, 78.49398333333333 12.225944444444444))",4.0,299.5067140358448,0.104491349528107,Polygon,pypdf_text,accepted,True,,"[""Molybdenum""]","[""Molybdenum""]",[],"[""molybdenum""]","[""Mo""]",2023-11-29,,,,,,,2023-11-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12681_MBS_Nochchipatti%20Molybdenum%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12681_MBS_Nochchipatti%20Molybdenum%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_12681_MBS_Nochchipatti_Molybdenum_Block.pdf,6d3d26a141e42ecea984d559eaf98b1587ee18954dba215c3880be95f1089b1b,707764.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_NIT.pdf,74866dde67d66d19937535c2ebb66e9f4ae2322ad6f77717fa63f41749cca75e,14867940.0,100.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T1-O16,official_critical_mineral_auction_event,pahadi-kalan-gora-kalan,auction_offer,1,notified for auction,Pahadi Kalan-Gora Kalan Phosphorite Block,Uttar Pradesh,Lalitpur,CL,1393.83,24.317335107642943,78.76070243314692,True,"POLYGON ((78.71554166666667 24.32556111111111, 78.80453055555556 24.323055555555555, 78.80468611111111 24.31610277777778, 78.80480277777778 24.308530555555556, 78.71483611111111 24.312361111111112, 78.71565833333334 24.321952777777778, 78.71554166666667 24.32556111111111))",6.0,1393.1700222819738,0.047349943538744645,Polygon,pypdf_text,accepted,True,,"[""Phosphorite""]","[""Phosphorus""]",[],"[""phosphorus""]","[""P""]",2023-11-29,,,,,,,2023-11-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12680_MBS_Pahadi%20Kalan-Gora%20Kalan%20Phosphorite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12680_MBS_Pahadi%20Kalan-Gora%20Kalan%20Phosphorite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_12680_MBS_Pahadi_Kalan-Gora_Kalan_Phosphorite_Block.pdf,f088dd5762fbfcca52fd819b7ca94b4ad872e802f84eb846c3ff29a5d32fd393,737282.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_NIT.pdf,74866dde67d66d19937535c2ebb66e9f4ae2322ad6f77717fa63f41749cca75e,14867940.0,100.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T1-O17,official_critical_mineral_auction_event,pipradih-bhurwa,auction_offer,1,notified for auction,Pipradih-Bhurwa Glauconite Block,Bihar,Rohtas,CL,415.38,24.568476672181923,83.80627910801734,True,"POLYGON ((83.78702222222222 24.566544444444446, 83.79016666666666 24.557872222222223, 83.82518888888889 24.56933611111111, 83.82061666666667 24.579475, 83.78702222222222 24.566544444444446))",4.0,414.881304153049,0.12005774157422668,Polygon,pypdf_text,accepted,True,,"[""Glauconite""]",[],"[""Glauconite""]",[],[],2023-11-29,,,,,,,2023-11-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12679_MBS_Pipradih-Bhurwa%20Glauconite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12679_MBS_Pipradih-Bhurwa%20Glauconite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_12679_MBS_Pipradih-Bhurwa_Glauconite_Block.pdf,eb4cdf3cd479aff08076e05f8ad712410e6c521bd570dc86b7a12bcb3d5807bf,904151.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_NIT.pdf,74866dde67d66d19937535c2ebb66e9f4ae2322ad6f77717fa63f41749cca75e,14867940.0,100.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T1-O18,official_critical_mineral_auction_event,salal-haimna,auction_offer,1,notified for auction,"Salal-Haimna Lithium, Titanium and Bauxite (Aluminous Laterite) Block",UT: Jammu and Kashmir,Reasi,CL,317.638,33.16764188311911,74.81874319707671,True,"POLYGON ((74.80873249999999 33.17552388888889, 74.81338166666666 33.176035, 74.8317675 33.17162888888889, 74.82725444444443 33.15844638888889, 74.80645694444443 33.1633975, 74.80873249999999 33.17552388888889))",5.0,317.8909881235838,0.07964668068172094,Polygon,pypdf_text,accepted,True,,"[""Aluminous Laterite"",""Bauxite"",""Lithium"",""Titanium""]","[""Aluminium"",""Lithium"",""Titanium""]",[],"[""aluminium"",""lithium"",""titanium"",""titanium dioxide""]","[""Al"",""Li"",""Ti"",""TiO2""]",2023-11-29,,,,,,,2023-11-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12678_MBS_Salal-Haimna%20Lithium,%20Titanium%20and%20Bauxite%20Aluminous%20Laterite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12678_MBS_Salal-Haimna%20Lithium,%20Titanium%20and%20Bauxite%20Aluminous%20Laterite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",T1_12678_MBS_Salal-Haimna_Lithium_Titanium_and_Bauxite_Aluminous_Laterite_Block.pdf,1b363fa1a6b8fd9add32f11728cc0bb2d182fd18ae185c30bf460ed3a9f28fc9,617439.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_NIT.pdf,74866dde67d66d19937535c2ebb66e9f4ae2322ad6f77717fa63f41749cca75e,14867940.0,100.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T1-O19,official_critical_mineral_auction_event,velampatti-north-a-and-b,auction_offer,1,notified for auction,Velampatti North A&B Molybdenum Block,Tamil Nadu,Dharmapuri,CL,102.86,12.103128516130989,78.42940180361123,True,"POLYGON ((78.42524138888889 12.098021111111112, 78.43365472222223 12.098095, 78.43356111111112 12.108237222222222, 78.42514944444444 12.108161388888888, 78.42524138888889 12.098021111111112))",4.0,102.74729636062793,0.10956993911342748,Polygon,pypdf_text,accepted,True,,"[""Molybdenum""]","[""Molybdenum""]",[],"[""molybdenum""]","[""Mo""]",2023-11-29,,,,,,,2023-11-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12677_MBS_Velampatti%20North%20A%20and%20B%20Molybdenum%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12677_MBS_Velampatti%20North%20A%20and%20B%20Molybdenum%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_12677_MBS_Velampatti_North_A_and_B_Molybdenum_Block.pdf,a800759e98e533b7b2225fd09dabac69de5d70362dac119d20bc2c7a1db3e976,708921.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_NIT.pdf,74866dde67d66d19937535c2ebb66e9f4ae2322ad6f77717fa63f41749cca75e,14867940.0,100.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T1-O20,official_critical_mineral_auction_event,vellakkal-central-segment-a,auction_offer,1,notified for auction,Vellakkal Central (Segment-A) Molybdenum Block,Tamil Nadu,Krishnagiri,CL,65.17,12.207841619644183,78.44127059494258,True,"POLYGON ((78.44098333333334 12.202116666666665, 78.43639444444445 12.204641666666666, 78.44154444444445 12.213566666666665, 78.44615277777778 12.211027777777778, 78.44098333333334 12.202116666666665))",4.0,65.09487748149634,0.11527162575366225,Polygon,pypdf_text,accepted,True,,"[""Molybdenum""]","[""Molybdenum""]",[],"[""molybdenum""]","[""Mo""]",2023-11-29,,,,,,,2023-11-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12676_MBS_Vellakkal%20Central%20Segment-A%20Molybdenum%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12676_MBS_Vellakkal%20Central%20Segment-A%20Molybdenum%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_12676_MBS_Vellakkal_Central_Segment-A_Molybdenum_Block.pdf,6e6102faca9fb8e7f194661c7896881ea3aa6a35642fa694d839a588ab4539da,697312.0,6.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=12721_Tranche-1-NIT%2020%20Blocks.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T1_NIT.pdf,74866dde67d66d19937535c2ebb66e9f4ae2322ad6f77717fa63f41749cca75e,14867940.0,100.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T2-O01,official_critical_mineral_auction_event,bahera-goriara,auction_offer,2,notified for auction,Bahera- Goriara Graphite and Basemetal Block,Madhya Pradesh,Sidhi,CL,99.49,24.360869346044648,81.91536020050977,True,"POLYGON ((81.90361111111112 24.3575, 81.92444444444445 24.36722222222222, 81.92736111111111 24.364444444444445, 81.90625555555556 24.354444444444447, 81.90361111111112 24.3575))",4.0,99.55250061489343,0.06282100200365615,Polygon,pypdf_text,accepted,True,,"[""Base metals"",""Copper"",""Graphite""]","[""Copper"",""Graphite""]","[""Base metals""]","[""carbon"",""copper""]","[""C"",""Cu""]",2024-02-29,,,,,,,2024-02-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14475_GoI-MoM%20Tranche%20II-NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14103_MBS%20Bahera-%20Goriara%20Graphite%20and%20Basemetal%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14103_MBS%20Bahera-%20Goriara%20Graphite%20and%20Basemetal%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T2_14103_MBS_Bahera-_Goriara_Graphite_and_Basemetal_Block.pdf,dd5b51b2f426f257d2f69e52dae29559757200cebd7a1a4d748b522a25b5eedd,1597725.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14475_GoI-MoM%20Tranche%20II-NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T2_NIT.pdf,57196a4712ebecc0315a5ce2dd1129bed60e99ecc06fca7ed955f68759612f5a,76715.0,2.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T2-O02,official_critical_mineral_auction_event,balepalyam,auction_offer,2,notified for auction,Balepalyam Tungsten and Associated Mineral Block,Andhra Pradesh,Anantapur (Sri Sathya Sai District),CL,308.3,14.396705834289,77.52887984607891,True,"POLYGON ((77.5223575 14.4040125, 77.5293586111111 14.403554722222223, 77.5290488888889 14.401256111111111, 77.53952944444444 14.407895833333333, 77.53822166666666 14.394763611111111, 77.52701305555556 14.388710277777777, 77.52666416666666 14.38692611111111, 77.51853472222223 14.387492777777778, 77.5223575 14.4040125))",8.0,306.1565212376133,0.6952574642837285,Polygon,pypdf_text,accepted,True,,"[""Associated minerals"",""Lead"",""Molybdenum"",""Tungsten"",""Zinc""]","[""Lead"",""Molybdenum"",""Tungsten"",""Zinc""]","[""Associated minerals""]","[""lead"",""molybdenum"",""tungsten"",""zinc""]","[""Mo"",""Pb"",""W"",""Zn""]",2024-02-29,,,,,,,2024-02-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14475_GoI-MoM%20Tranche%20II-NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14102_MBS%20Balepalyam%20Tungsten%20and%20Associated%20Mineral%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14102_MBS%20Balepalyam%20Tungsten%20and%20Associated%20Mineral%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T2_14102_MBS_Balepalyam_Tungsten_and_Associated_Mineral_Block.pdf,bad33d4055b213559632f90319414a33a084ae64b2b9ecd82e02a6c2683b29af,1110987.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14475_GoI-MoM%20Tranche%20II-NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T2_NIT.pdf,57196a4712ebecc0315a5ce2dd1129bed60e99ecc06fca7ed955f68759612f5a,76715.0,2.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T2-O03,official_critical_mineral_auction_event,golighat,auction_offer,2,notified for auction,Golighat Graphite and Vanadium Block,Madhya Pradesh,Betul,ML,82.0,21.88887863688461,77.66887960578646,True,"POLYGON ((77.659462225 21.88822485, 77.67758433333334 21.89332638611111, 77.67825566666667 21.889751680555555, 77.66257928888889 21.88467533888889, 77.66239334166667 21.885963975, 77.65949595555556 21.88533572777778, 77.659462225 21.88822485))",6.0,82.79590783598553,0.9706193121774771,Polygon,pypdf_text,accepted,True,,"[""Graphite"",""Vanadium""]","[""Graphite"",""Vanadium""]",[],"[""carbon"",""vanadium""]","[""C"",""V""]",2024-02-29,,,,,,,2024-02-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14475_GoI-MoM%20Tranche%20II-NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14101_MBS%20Golighat%20Graphite%20and%20Vanadium%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14101_MBS%20Golighat%20Graphite%20and%20Vanadium%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T2_14101_MBS_Golighat_Graphite_and_Vanadium_Block.pdf,7cb10f37df618f8041d423b973d2cd72a15be3506c29d54add0edff30eb2fd19,546149.0,4.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14475_GoI-MoM%20Tranche%20II-NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T2_NIT.pdf,57196a4712ebecc0315a5ce2dd1129bed60e99ecc06fca7ed955f68759612f5a,76715.0,2.0,official_nit_table,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T2-O04,official_critical_mineral_auction_event,kankauli,auction_offer,2,notified for auction,"Kankauli PGE, Nickel, Chromium and Associated Mineral Block",Maharashtra,Sindhudurg,CL,821.482,16.270821560075426,73.69234799124813,True,"POLYGON ((73.6789 16.2842, 73.6789 16.2571, 73.7011 16.2575, 73.7109 16.2812, 73.6789 16.2842))",4.0,821.7421255729676,0.03166540142907347,Polygon,pypdf_text,accepted,True,,"[""Associated minerals"",""Platinum-group elements"",""Chromium"",""Nickel""]","[""Platinum-group elements"",""Chromium"",""Nickel""]","[""Associated minerals""]","[""chromium"",""iridium"",""nickel"",""osmium"",""palladium"",""platinum"",""rhodium"",""ruthenium""]","[""Cr"",""Ir"",""Ni"",""Os"",""Pd"",""Pt"",""Rh"",""Ru""]",2024-02-29,,,,,,,2024-02-29,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14475_GoI-MoM%20Tranche%20II-NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14100_MBS%20Kankauli%20PGE,%20Nickel,%20Chromium%20and%20Associated%20Mineral%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14100_MBS%20Kankauli%20PGE,%20Nickel,%20Chromium%20and%20Associated%20Mineral%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",T2_14100_MBS_Kankauli_PGE_Nickel_Chromium_and_Associated_Mineral_Block.pdf,f7a279e9fce2c7981809f3c810f6bbba484571f71f7976056b1106a34a6970cd,896826.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14475_GoI-MoM%20Tranche%20II-NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T2_NIT.pdf,57196a4712ebecc0315a5ce2dd1129bed60e99ecc06fca7ed955f68759612f5a,76715.0,2.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
